¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦Üµ½¸ô211~240¸¹,5.7,¦í,,,10304,¤g¦a2«Øª«2¨®¦ì0,¤E¼h,014,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870428,62.980000000000004,0,0,0,µL,¦³,3750000,59543,,0.0,0
¦è¤Ù°Ï,¤g¦a,¦è¤Ù¬q3211~3240¦a¸¹,613.0,¹A,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,40800000,66558,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¥|µó271~300¸¹,21.76,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821224,115.97999999999999,3,2,2,¦³,¦³,6360000,54837,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°ÏªF¿³¦èµó1~30¸¹,5.18,¦í,,,10305,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801206,45.019999999999996,1,0,1,¦³,¦³,1480000,32874,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¦P¨½¤j¼[¤Cµó61~90¸¹,19.91,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831219,113.99000000000001,3,2,1,¦³,¦³,6320000,55443,,0.0,0
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q1531~1560¦a¸¹,7.74,¦í,,,10304,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,702405,90750,,0.0,0
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q1501~1530¦a¸¹,52.9,¦í,,,10304,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4802490,90784,,0.0,0
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q1501~1530¦a¸¹,10.71,¨ä¥L,,,10304,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,855424,79872,,0.0,0
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q1501~1530¦a¸¹,2.96,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,198580,67088,,0.0,0
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q1501~1530¦a¸¹,5.16,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,346461,67144,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤T©Mµó61~90¸¹,20.42,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960918,207.16,4,2,2,¦³,¦³,17100000,82545,©Y¹D¥­­±,24.74,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªe«n¸ô¤G¬q301~330¸¹,3.28,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860621,45.49,1,0,1,¦³,¦³,2400000,52759,¨ä¥L,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï³Õ·Rµó80«Ñ121~150¸¹,103.0,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0640806,90.84,4,2,2,¦³,µL,22000000,242184,,0.0,0
«n¤Ù°Ï,¤g¦a,Ä_¤å¬q571~600¦a¸¹,807.05,¹A,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,18000000,22303,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¦w¤Cµó11«Ñ1~30¸¹,92.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0730615,122.01,5,2,2,¦³,µL,5300000,43439,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï´f¤å¸ô301~330¸¹,35.97,¦í,,,10006,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030129,287.98,4,2,3,¦³,¦³,27600000,95840,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï´f¤å¸ô301~330¸¹,38.07,¦í,,,10006,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030129,301.36,4,2,3,¦³,¦³,29680000,109053,©Y¹D¥­­±,53.04,2600000
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¦w¸ô18«Ñ1~30¸¹,19.44,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,009,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0930910,138.0,3,2,2,¦³,¦³,10450000,75725,©Y¹D¾÷±ñ,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q331~360¸¹,8.61,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,010,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941220,59.28,1,1,1,¦³,¦³,4350000,73381,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¦V¤W¸ô¤­¬q91~120¸¹,26.33,¦í,,,10304,¤g¦a1«Øª«2¨®¦ì0,¤@¼h¡A¤G¼h,014,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870505,240.69,0,0,0,µL,¦³,12800000,53180,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦ó­í¨½¥|¤t¸ô87«Ñ31~60¸¹,5.85,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,012,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861121,42.42,1,0,1,¦³,¦³,1860000,43847,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï´f¤å¸ô301~330¸¹,58.67,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì3,¤G¤Q¤@¼h¡A¤G¤Q¤G¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030129,465.14,4,2,3,¦³,¦³,48500000,114762,©Y¹D¥­­±,79.56,4250000
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖÁpµó22«Ñ1~30¸¹,6.18,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,012,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830930,41.36,1,1,1,¦³,¦³,1450000,35058,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ð¤ß¥_4«Ñ1~30¸¹,24.71,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,006,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811201,115.77000000000001,3,2,2,¦³,¦³,5350000,46212,©Y¹D¥­­±,16.58,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤T­íµó211~240¸¹,18.89,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,008,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940310,108.75,3,2,2,¦³,¦³,7320000,67310,©Y¹D¾÷±ñ,15.05,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¾¤©ú¸ô¤T¬q391~420¸¹,27.06,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤Q¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010113,253.56,3,2,2,¦³,¦³,18880000,74460,©Y¹D¥­­±,49.58,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¹ç®L¸ô61~90¸¹,12.36,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡AÃM¼Ó,013,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840128,139.01,2,2,2,¦³,¦³,8420000,60571,©Y¹D¾÷±ñ,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤½¯q¸ô¤G¬q601~630¸¹,16.23,¨ä¥L,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,025,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860715,224.95999999999998,4,3,2,¦³,¦³,14800000,65789,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤j¼[¤G¤Qµó91~120¸¹,15.59,°Ó,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020904,143.11,3,1,2,¦³,µL,11000000,76864,©Y¹D¾÷±ñ,13.22,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï·s¼wµó181~210¸¹,99.34,¹A,,,10304,¤g¦a3«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940923,171.94,3,3,3,¦³,¦³,14380000,83634,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°ÏªF¿³¦èµó1~30¸¹,5.51,¦í,,,10305,¤g¦a1«Øª«2¨®¦ì1,¤Q¼h,012,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801206,70.77000000000001,0,0,0,µL,¦³,2500000,35326,©Y¹D¥­­±,22.89,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¥Ð¤ß¥_¤T«Ñ1§Ë31~60¸¹,22.5,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,016,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°ê¥Á¦í¦v,¿ûµ¬²V¾®¤g³y,0851216,135.42000000000002,3,2,2,¦³,¦³,6500000,47999,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï©¾«i¸ô91~120¸¹,14.53,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,016,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830905,114.5,3,2,2,¦³,¦³,4600000,40175,©Y¹D¾÷±ñ,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤j¶iµó721~750¸¹,75.0,¦í,,,10303,¤g¦a2«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760123,122.54,5,2,3,¦³,µL,18200000,148523,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j©÷µó511~540¸¹,16.35,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831111,97.07000000000001,3,2,2,¦³,¦³,5150000,53054,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏÄ_¼yµó50«Ñ31~60¸¹,13.78,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤E¼h,010,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811105,141.5,3,2,2,¦³,¦³,7600000,53710,,0.0,0
¦è¤Ù°Ï,¤g¦a,¨ó¦¨¬q151~180¦a¸¹,742.96,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,33834391,45540,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¸ô991~1020¸¹,11.24,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,016,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830926,111.06,3,2,2,¦³,¦³,6360000,57266,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤¤±d¤Tµó1~30¸¹,17.38,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,016,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810229,174.76,4,2,2,¦³,¦³,7000000,40055,©Y¹D¥­­±,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©úªFµó61~90¸¹,13.3,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950222,140.97,3,2,2,¦³,¦³,10660000,75619,©Y¹D¥­­±,22.9,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W©ú¤Tµó1~30¸¹,21.34,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,014,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850119,161.66,3,2,2,¦³,¦³,8500000,52579,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤Ñ¤ô¦è¥|µó1~30¸¹,19.53,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì3,¤E¼h,009,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010427,161.26,2,2,1,¦³,¦³,10500000,65112,©Y¹D¥­­±,63.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤åµØ¸ô61~90¸¹,36.57,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940704,176.0,3,2,2,¦³,¦³,9700000,55114,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô91~120¸¹,9.52,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0971127,114.85999999999999,2,2,1,¦³,¦³,7330000,63817,©Y¹D¥­­±,21.71,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°ÏÂ×¥_µó222«Ñ11§Ë1~30¸¹,121.8,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0661118,97.68,3,1,1,¦³,µL,5000000,51188,,0.0,0
Â×­ì°Ï,¤g¦a,ºÖ¼w¬q391~420¦a¸¹,437.13,¦í,,,10304,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,24990000,57168,,0.0,0
Â×­ì°Ï,¤g¦a,ºÖ¼w¬q391~420¦a¸¹,297.89,¦í,,,10304,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,49530000,166269,,0.0,0
Â×­ì°Ï,¤g¦a,ºÖ¼w¬q391~420¦a¸¹,1275.16,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,73280000,57467,,0.0,0
Â×­ì°Ï,¤g¦a,«n¶§¬q241~270¦a¸¹,1636.87,¹A,,,10303,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,32184000,19662,,0.0,0
¯«©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯«©£°Ï¤j¸Ìµó57«Ñ1~30¸¹,57.53,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0690405,97.4,4,2,3,¦³,µL,6500000,66735,,0.0,0
¯«©£°Ï,¤g¦a,¤U·Ë¬w¬q«á¾À­í¤p¬q301~330¦a¸¹,452.38,¹A,,,10304,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,200000,442,,0.0,0
Â×­ì°Ï,¤g¦a,Â×­ì¬q841~870¦a¸¹,4.64,¨ä¥L,,,10304,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,153876,33163,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤¤¿³¸ô¤µ¤é¥«³õ31~60¸¹,40.0,¨ä¥L,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0650527,56.02,3,1,1,¦³,µL,3200000,57122,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¦w±d¸ô71«Ñ1~30¸¹,15.02,¦í,,,10303,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,008,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840218,69.05,2,2,1,¦³,¦³,2599888,37652,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤T§ø¸ô131«Ñ1~30¸¹,82.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700131,113.0,3,1,2,¦³,µL,3122600,27634,,0.0,0
¦Z¨½°Ï,¤g¦a,¦Z¨½¬q271~300¦a¸¹,80.0,¹A,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1100000,13750,,0.0,0
¯«©£°Ï,¤g¦a,ªÀ¤f¬q1~30¦a¸¹,154.19,¹A,,,10203,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3810741,24715,,0.0,0
Â×­ì°Ï,¤g¦a,Â×¦`¬q901~930¦a¸¹,63.53,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,550000,8657,,0.0,0
Â×­ì°Ï,¤g¦a,¶§©ú¬q571~600¦a¸¹,0.3,¨ä¥L,,,10305,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17700,0,,0.0,0
Â×­ì°Ï,¤g¦a,¦X§@¬q421~450¦a¸¹,23.94,¹A,,,10305,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,506853,21172,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¸tµó181~210¸¹,23.08,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830624,145.2,4,2,2,¦³,¦³,7350000,50620,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¥|¬q1171~1200¸¹,27.19,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤Q¤E¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960817,473.44,0,0,0,µL,¦³,38500000,81320,©Y¹D¥­­±,46.64,0
«n¤Ù°Ï,¤g¦a,ª¾°ª¬q151~180¦a¸¹,0.91,¤u,,,10303,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,20000,0,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï«C®ü¸ô¤@¬q61~90¸¹,33.2,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680907,82.56,3,2,2,¦³,µL,4050000,49055,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªe«n¸ô¤T¬q151~180¸¹,29.2,¨ä¥L,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970627,283.47,2,2,2,¦³,¦³,24260000,85582,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¸ô361~390¸¹,18.93,¨ä¥L,,,10304,¤g¦a1«Øª«2¨®¦ì3,¤Q¤T¼h,038,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0990604,361.62,0,0,0,µL,¦³,36500000,100935,©Y¹D¾÷±ñ,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©ú¸ô¤G¬q61~90¸¹,17.02,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941018,143.21,3,2,2,¦³,¦³,9750000,68082,©Y¹D¥­­±,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¦V¤ß«n¸ô982«Ñ1~30¸¹,21.83,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0711014,80.5,3,2,1,¦³,µL,3700000,45963,,0.0,0
¯«©£°Ï,¤g¦a,·sÉÜ¤l¬q391~420¦a¸¹,309.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7758217,25107,,0.0,0
